6,5
2,0.0
4,0.0
6,0.0
8,0.0
10,0.0
12,0.421875
14,0.671875
16,0.515625
18,0.0
20,0.0
22,0.0
24,0.0
26,0.0
28,0.0
30,0.0
32,0.0
34,0.0
36,0.0
38,0.0
40,0.0
42,0.0
44,0.0
46,0.0
48,0.0
50,0.0
52,0.0
54,3.640625
56,1.1328125
58,0.0
60,0.0
